6.00E+00	6.8580E+01	2.727E+02	6.1317E+02	1.0901E+03	1.7028E+03	2.4458E+03	3.3138E+03	4.3045E+03	5.3535E+03	6.4735E+03	7.9956E+03	8.9727E+03	1.0305E+04	1.1651E+04	1.3155E+04	1.4731E+04	1.6271E+04	1.7686E+04
7.00E+00	6.0710E+01	2.414E+02	5.4214E+02	9.6393E+02	1.5072E+03	2.1691E+03	2.9467E+03	3.8393E+03	4.7954E+03	5.8234E+03	7.2072E+03	8.1344E+03	9.3772E+03	1.0640E+04	1.2051E+04	1.3536E+04	1.4996E+04	1.6346E+04
8.00E+00	5.4600E+01	2.171E+02	4.8708E+02	8.6589E+02	1.3543E+03	1.9511E+03	2.6550E+03	3.4663E+03	4.3434E+03	5.2919E+03	6.5562E+03	7.4376E+03	8.6003E+03	9.7876E+03	1.1114E+04	1.2516E+04	1.3900E+04	1.5190E+04
9.00E+00	4.9690E+01	1.976E+02	4.4305E+02	7.8742E+02	1.2315E+03	1.7751E+03	2.4179E+03	3.1610E+03	3.9704E+03	4.8502E+03	6.0112E+03	6.8507E+03	7.9413E+03	9.0607E+03	1.0311E+04	1.1636E+04	1.2949E+04	1.4183E+04
1.00E+01	4.5670E+01	1.816E+02	4.0697E+02	7.2313E+02	1.1307E+03	1.6302E+03	2.2217E+03	2.9069E+03	3.6580E+03	4.4779E+03	5.5493E+03	6.3500E+03	7.3761E+03	8.4341E+03	9.6149E+03	1.0869E+04	1.2118E+04	1.3300E+04
1.50E+01	3.2920E+01	1.309E+02	2.9312E+02	5.2053E+02	8.1305E+02	1.1714E+03	1.5965E+03	2.0903E+03	2.6420E+03	3.2520E+03	4.0154E+03	4.6625E+03	5.4500E+03	6.2756E+03	7.1917E+03	8.1727E+03	9.1688E+03	1.0137E+04
2.00E+01	2.6070E+01	1.037E+02	2.3208E+02	4.1214E+02	6.4344E+02	9.2630E+02	1.2614E+03	1.6501E+03	2.0878E+03	2.5745E+03	3.1635E+03	3.7049E+03	4.3420E+03	5.0169E+03	5.7614E+03	6.5617E+03	7.3850E+03	8.2021E+03
2.50E+01	2.1750E+01	8.649E+01	1.9364E+02	3.4394E+02	5.3693E+02	7.7269E+02	1.0516E+03	1.3745E+03	1.7393E+03	2.1460E+03	2.6262E+03	3.0916E+03	3.6272E+03	4.1981E+03	4.8249E+03	5.4997E+03	6.2003E+03	6.9062E+03
3.00E+01	1.8760E+01	7.461E+01	1.6706E+02	2.9680E+02	4.6337E+02	6.6676E+02	9.0715E+02	1.1851E+03	1.4994E+03	1.8503E+03	2.2573E+03	2.6660E+03	3.1290E+03	3.6247E+03	4.1667E+03	4.7505E+03	5.3604E+03	5.9819E+03
4.00E+01	1.4880E+01	5.917E+01	1.3252E+02	2.3550E+02	3.6777E+02	5.2925E+02	7.1995E+02	9.4004E+02	1.1892E+03	1.4675E+03	1.7832E+03	2.1135E+03	2.4808E+03	2.8758E+03	3.3050E+03	3.7671E+03	4.2535E+03	4.7570E+03
5.00E+01	1.2450E+01	4.952E+01	1.1092E+02	1.9717E+02	3.0797E+02	4.4328E+02	6.0305E+02	7.8733E+02	9.9601E+02	1.2291E+03	1.4904E+03	1.7695E+03	2.0767E+03	2.4078E+03	2.7661E+03	3.1514E+03	3.5588E+03	3.9841E+03
6.00E+01	1.0780E+01	4.289E+01	9.6080E+01	1.7081E+02	2.6684E+02	3.8415E+02	5.2268E+02	6.8244E+02	8.6336E+02	1.0654E+03	1.2907E+03	1.5336E+03	1.7997E+03	2.0868E+03	2.3966E+03	2.7293E+03	3.0821E+03	3.4523E+03
7.00E+01	9.5590E+00	3.803E+01	8.5220E+01	1.5152E+02	2.3674E+02	3.4086E+02	4.6384E+02	6.0568E+02	7.6632E+02	9.4575E+02	1.1451E+03	1.3613E+03	1.5975E+03	1.8523E+03	2.1269E+03	2.4215E+03	2.7343E+03	3.0636E+03
8.00E+01	8.6250E+00	3.432E+01	7.6915E+01	1.3676E+02	2.1371E+02	3.0773E+02	4.1882E+02	5.4694E+02	6.9207E+02	8.5419E+02	1.0339E+03	1.2296E+03	1.4429E+03	1.6731E+03	1.9215E+03	2.1866E+03	2.4689E+03	2.7668E+03
9.00E+01	7.8880E+00	3.139E+01	7.0350E+01	1.2510E+02	1.9550E+02	2.8154E+02	3.8320E+02	5.0048E+02	6.3334E+02	7.8178E+02	9.4615E+02	1.1255E+03	1.3207E+03	1.5315E+03	1.7603E+03	2.0012E+03	2.2595E+03	2.5324E+03
1.00E+02	7.2890E+00	2.901E+01	6.5026E+01	1.1564E+02	1.8072E+02	2.6028E+02	3.5431E+02	4.6278E+02	5.8568E+02	7.2301E+02	8.7498E+02	1.0410E+03	1.2216E+03	1.4167E+03	1.6263E+03	1.8509E+03	2.0898E+03	2.3425E+03
1.50E+02	5.4450E+00	2.168E+01	4.8615E+01	8.6471E+01	1.3517E+02	1.9473E+02	2.6515E+02	3.4643E+02	4.3857E+02	5.4158E+02	6.5548E+02	7.8020E+02	9.1581E+02	1.0623E+03	1.2197E+03	1.3881E+03	1.5673E+03	1.7573E+03
2.00E+02	4.4920E+00	1.789E+01	4.0137E+01	7.1399E+01	1.1163E+02	1.6083E+02	2.1903E+02	2.8622E+02	3.6242E+02	4.4763E+02	5.4186E+02	6.4511E+02	7.5739E+02	8.7870E+02	1.0091E+03	1.1485E+03	1.2970E+03	1.4546E+03
2.50E+02	3.9110E+00	1.558E+01	3.4964E+01	6.2202E+01	9.7256E+01	1.4014E+02	1.9087E+02	2.4945E+02	3.1590E+02	3.9022E+02	4.7243E+02	5.6252E+02	6.6053E+02	7.6644E+02	8.8027E+02	1.0020E+03	1.1318E+03	1.2694E+03
3.00E+02	3.5200E+00	1.410E+01	3.1490E+01	5.6023E+01	8.7601E+01	1.2624E+02	1.7194E+02	2.2474E+02	2.8462E+02	3.5162E+02	4.2574E+02	5.0698E+02	5.9537E+02	6.9091E+02	7.9361E+02	9.0348E+02	1.0205E+03	1.1448E+03
4.00E+02	3.0320E+00	1.210E+01	2.7148E+01	4.8303E+01	7.5535E+01	1.0886E+02	1.4829E+02	1.9384E+02	2.4552E+02	3.0335E+02	3.6734E+02	4.3749E+02	5.1383E+02	5.9637E+02	6.8512E+02	7.8008E+02	8.8128E+02	9.8872E+02
5.00E+02	2.7430E+00	1.100E+01	2.4579E+01	4.3734E+01	6.8395E+01	9.8575E+01	1.3429E+02	1.7555E+02	2.2237E+02	2.7477E+02	3.3275E+02	3.9634E+02	4.6554E+02	5.4036E+02	6.2083E+02	7.0695E+02	7.9874E+02	8.9620E+02
6.00E+02	2.5560E+00	1.020E+01	2.2911E+01	4.0767E+01	6.3757E+01	9.1894E+01	1.2519E+02	1.6367E+02	2.0733E+02	2.5619E+02	3.1027E+02	3.6958E+02	4.3413E+02	5.0394E+02	5.7902E+02	6.5938E+02	7.4504E+02	8.3601E+02
7.00E+02	2.4260E+00	9.700E+00	2.1761E+01	3.8723E+01	6.0561E+01	8.7290E+01	1.1892E+02	1.5547E+02	1.9696E+02	2.4339E+02	2.9478E+02	3.5114E+02	4.1248E+02	4.7883E+02	5.5019E+02	6.2657E+02	7.0800E+02	7.9448E+02
8.00E+02	2.3330E+00	9.330E+00	2.0937E+01	3.7256E+01	5.8268E+01	8.3986E+01	1.1442E+02	1.4959E+02	1.8951E+02	2.3419E+02	2.8364E+02	3.3789E+02	3.9693E+02	4.6078E+02	5.2947E+02	6.0299E+02	6.8138E+02	7.6464E+02
9.00E+02	2.2640E+00	9.040E+00	2.0327E+01	3.6172E+01	5.6574E+01	8.1545E+01	1.1110E+02	1.4525E+02	1.8401E+02	2.2740E+02	2.7542E+02	3.2810E+02	3.8544E+02	4.4746E+02	5.1417E+02	5.8558E+02	6.6172E+02	7.4259E+02
1.00E+03	2.2110E+00	8.810E+00	1.9862E+01	3.5345E+01	5.5280E+01	7.9682E+01	1.0856E+02	1.4194E+02	1.7981E+02	2.2222E+02	2.6915E+02	3.2063E+02	3.7667E+02	4.3728E+02	5.0248E+02	5.7229E+02	6.4671E+02	7.2575E+02
